Jan 01	-52.05	45.34
Jan 06	-51.85	44.22
Jan 11	-51.46	43.04
Jan 16	-50.88	41.84
Jan 21	-50.11	40.66
Jan 26	-49.16	39.51
Jan 31	-48.04	38.42
Feb 05	-46.75	37.43
Feb 10	-45.33	36.53
Feb 15	-43.77	35.72
Feb 20	-42.1	35.01
Feb 25	-40.34	34.39
Mar 01	-38.49	33.85
Mar 06	-36.59	33.39
Mar 11	-34.64	32.98
Mar 16	-32.66	32.63
Mar 21	-30.67	32.32
Mar 26	-28.68	32.03
Mar 31	-26.72	31.75
Apr 05	-24.78	31.49
Apr 10	-22.9	31.23
Apr 15	-21.08	30.96
Apr 20	-19.33	30.68
Apr 25	-17.68	30.38
Apr 30	-16.13	30.06
May 05	-14.69	29.73
May 10	-13.38	29.38
May 15	-12.2	29.01
May 20	-11.16	28.63
May 25	-10.28	28.25
May 30	-9.55	27.87
Jun 04	-8.98	27.50
Jun 09	-8.58	27.16
Jun 14	-8.34	26.84
Jun 19	-8.27	26.55
Jun 24	-8.36	26.32
Jun 29	-8.61	26.14
July 04	-9.02	26.03
July 09	-9.58	26.00
July 14	-10.28	26.05
July 19	-11.11	26.18
July 24	-12.07	26.41
July 29	-13.15	26.74
Aug 03	-14.33	27.16
Aug 08	-15.6	27.69
Aug 13	-16.96	28.32
Aug 18	-18.4	29.04
Aug 23	-19.9	29.85
Aug 28	-21.45	30.75
Sep 02	-23.04	31.74
Sep 07	-24.67	32.80
Sep 12	-26.32	33.93
Sep 17	-27.98	35.11
Sep 22	-29.66	36.34
Sep 27	-31.33	37.60
Oct 02	-32.99	38.87
Oct 07	-34.64	40.15
Oct 12	-36.26	41.42
Oct 17	-37.85	42.65
Oct 22	-39.4	43.82
Oct 27	-40.91	44.93
Nov 01	-42.37	45.95
Nov 06	-43.76	46.86
Nov 11	-45.08	47.63
Nov 16	-46.33	48.25
Nov 21	-47.49	48.70
Nov 26	-48.54	48.96
Dec 01	-49.48	49.03
Dec 06	-50.3	48.90
Dec 11	-50.97	48.56
Dec 16	-51.5	48.01
Dec 21	-51.86	47.29
Dec 26	-52.05	46.41
Dec 31	-52.05	45.39
