Jan 01	-28.17	90.81
Jan 06	-28.12	90.00
Jan 11	-27.9	89.09
Jan 16	-27.51	88.11
Jan 21	-26.95	87.07
Jan 26	-26.21	86.00
Jan 31	-25.3	84.91
Feb 05	-24.24	83.82
Feb 10	-23.03	82.75
Feb 15	-21.68	81.70
Feb 20	-20.22	80.67
Feb 25	-18.65	79.68
Mar 01	-16.99	78.73
Mar 06	-15.27	77.82
Mar 11	-13.49	76.94
Mar 16	-11.67	76.09
Mar 21	-9.84	75.27
Mar 26	-8.01	74.47
Mar 31	-6.18	73.68
Apr 05	-4.3	72.91
Apr 10	-2.1	72.16
Apr 15	-0.26	71.41
Apr 20	1.12	70.66
Apr 25	2.5	69.92
Apr 30	3.84	69.18
May 05	5.09	68.46
May 10	6.22	67.75
May 15	7.23	67.06
May 20	8.1	66.39
May 25	8.82	65.76
May 30	9.4	65.18
Jun 04	9.83	64.66
Jun 09	10.1	64.20
Jun 14	10.23	63.82
Jun 19	10.21	63.53
Jun 24	10.04	63.34
Jun 29	9.75	63.25
July 04	9.33	63.28
July 09	8.79	63.43
July 14	8.14	63.70
July 19	7.39	64.09
July 24	6.55	64.61
July 29	5.64	65.25
Aug 03	4.66	66.01
Aug 08	3.62	66.89
Aug 13	2.55	67.87
Aug 18	1.47	68.95
Aug 23	0.4	70.12
Aug 28	-0.7	71.38
Sep 02	-2.21	72.70
Sep 07	-3.87	74.09
Sep 12	-5.32	75.51
Sep 17	-6.68	76.97
Sep 22	-8.03	78.45
Sep 27	-9.38	79.93
Oct 02	-10.73	81.40
Oct 07	-12.08	82.85
Oct 12	-13.42	84.25
Oct 17	-14.76	85.59
Oct 22	-16.08	86.86
Oct 27	-17.37	88.05
Nov 01	-18.65	89.14
Nov 06	-19.88	90.11
Nov 11	-21.07	90.95
Nov 16	-22.22	91.65
Nov 21	-23.29	92.20
Nov 26	-24.29	92.60
Dec 01	-25.21	92.83
Dec 06	-26.02	92.89
Dec 11	-26.72	92.79
Dec 16	-27.3	92.53
Dec 21	-27.74	92.11
Dec 26	-28.03	91.54
Dec 31	-28.16	90.85
