Jan 01	-26.21	266.56
Jan 06	-25.49	266.46
Jan 11	-24.65	266.52
Jan 16	-23.7	266.74
Jan 21	-22.66	267.12
Jan 26	-21.54	267.66
Jan 31	-20.36	268.34
Feb 05	-19.11	269.17
Feb 10	-17.83	270.12
Feb 15	-16.5	271.18
Feb 20	-15.14	272.34
Feb 25	-13.76	273.58
Mar 01	-12.37	274.90
Mar 06	-10.96	276.27
Mar 11	-9.56	277.68
Mar 16	-8.15	279.11
Mar 21	-6.73	280.56
Mar 26	-5.3	281.99
Mar 31	-3.77	283.41
Apr 05	-2	284.79
Apr 10	-0.49	286.12
Apr 15	0.65	287.39
Apr 20	1.8	288.59
Apr 25	2.96	289.71
Apr 30	4.11	290.73
May 05	5.21	291.65
May 10	6.26	292.46
May 15	7.25	293.15
May 20	8.16	293.73
May 25	8.99	294.18
May 30	9.71	294.51
Jun 04	10.33	294.72
Jun 09	10.83	294.81
Jun 14	11.21	294.78
Jun 19	11.45	294.64
Jun 24	11.55	294.41
Jun 29	11.51	294.08
July 04	11.32	293.68
July 09	10.97	293.20
July 14	10.47	292.67
July 19	9.83	292.08
July 24	9.03	291.46
July 29	8.09	290.82
Aug 03	7.02	290.15
Aug 08	5.82	289.47
Aug 13	4.51	288.79
Aug 18	3.11	288.10
Aug 23	1.66	287.40
Aug 28	0.22	286.71
Sep 02	-1.43	286.02
Sep 07	-3.71	285.32
Sep 12	-5.69	284.61
Sep 17	-7.55	283.89
Sep 22	-9.39	283.15
Sep 27	-11.23	282.39
Oct 02	-13.05	281.61
Oct 07	-14.83	280.80
Oct 12	-16.56	279.95
Oct 17	-18.21	279.06
Oct 22	-19.78	278.13
Oct 27	-21.24	277.18
Nov 01	-22.58	276.19
Nov 06	-23.79	275.17
Nov 11	-24.85	274.14
Nov 16	-25.76	273.10
Nov 21	-26.49	272.08
Nov 26	-27.06	271.09
Dec 01	-27.45	270.15
Dec 06	-27.66	269.27
Dec 11	-27.7	268.48
Dec 16	-27.57	267.80
Dec 21	-27.28	267.25
Dec 26	-26.83	266.83
Dec 31	-26.24	266.57
