Jan 01	-43.2	293.25
Jan 06	-42.48	293.07
Jan 11	-41.63	293.08
Jan 16	-40.67	293.28
Jan 21	-39.61	293.65
Jan 26	-38.46	294.20
Jan 31	-37.23	294.91
Feb 05	-35.93	295.76
Feb 10	-34.58	296.75
Feb 15	-33.17	297.84
Feb 20	-31.72	299.02
Feb 25	-30.23	300.28
Mar 01	-28.71	301.58
Mar 06	-27.17	302.93
Mar 11	-25.62	304.30
Mar 16	-24.05	305.67
Mar 21	-22.48	307.03
Mar 26	-20.9	308.36
Mar 31	-19.34	309.65
Apr 05	-17.8	310.89
Apr 10	-16.28	312.06
Apr 15	-14.79	313.16
Apr 20	-13.34	314.17
Apr 25	-11.94	315.10
Apr 30	-10.6	315.92
May 05	-9.34	316.65
May 10	-8.15	317.27
May 15	-7.04	317.78
May 20	-6.02	318.18
May 25	-5.1	318.47
May 30	-4.26	318.66
Jun 04	-3.49	318.75
Jun 09	-2.84	318.74
Jun 14	-2.36	318.65
Jun 19	-2.07	318.47
Jun 24	-1.99	318.22
Jun 29	-2.13	317.91
July 04	-2.48	317.56
July 09	-3.04	317.16
July 14	-3.77	316.72
July 19	-4.61	316.27
July 24	-5.56	315.79
July 29	-6.62	315.32
Aug 03	-7.81	314.84
Aug 08	-9.12	314.36
Aug 13	-10.55	313.89
Aug 18	-12.08	313.43
Aug 23	-13.72	312.97
Aug 28	-15.44	312.52
Sep 02	-17.23	312.07
Sep 07	-19.08	311.61
Sep 12	-20.97	311.15
Sep 17	-22.89	310.67
Sep 22	-24.83	310.16
Sep 27	-26.76	309.63
Oct 02	-28.67	309.06
Oct 07	-30.55	308.44
Oct 12	-32.37	307.76
Oct 17	-34.13	307.01
Oct 22	-35.79	306.20
Oct 27	-37.36	305.32
Nov 01	-38.8	304.37
Nov 06	-40.11	303.36
Nov 11	-41.27	302.29
Nov 16	-42.27	301.17
Nov 21	-43.1	300.03
Nov 26	-43.74	298.89
Dec 01	-44.21	297.79
Dec 06	-44.48	296.73
Dec 11	-44.58	295.77
Dec 16	-44.49	294.91
Dec 21	-44.23	294.20
Dec 26	-43.8	293.64
Dec 31	-43.23	293.27
