Jan 01	-56.95	23.00
Jan 06	-56.61	21.85
Jan 11	-56.08	20.72
Jan 16	-55.35	19.64
Jan 21	-54.43	18.64
Jan 26	-53.35	17.75
Jan 31	-52.1	16.98
Feb 05	-50.71	16.35
Feb 10	-49.18	15.84
Feb 15	-47.55	15.45
Feb 20	-45.81	15.17
Feb 25	-43.99	14.99
Mar 01	-42.1	14.89
Mar 06	-40.16	14.86
Mar 11	-38.18	14.88
Mar 16	-36.19	14.94
Mar 21	-34.18	15.02
Mar 26	-32.18	15.10
Mar 31	-30.2	15.19
Apr 05	-28.25	15.27
Apr 10	-26.35	15.33
Apr 15	-24.51	15.36
Apr 20	-22.74	15.36
Apr 25	-21.06	15.32
Apr 30	-19.48	15.25
May 05	-18.01	15.13
May 10	-16.66	14.98
May 15	-15.44	14.79
May 20	-14.36	14.57
May 25	-13.43	14.32
May 30	-12.65	14.05
Jun 04	-12.03	13.77
Jun 09	-11.58	13.48
Jun 14	-11.3	13.19
Jun 19	-11.19	12.92
Jun 24	-11.25	12.67
Jun 29	-11.47	12.46
July 04	-11.86	12.29
July 09	-12.4	12.17
July 14	-13.1	12.11
July 19	-13.94	12.12
July 24	-14.93	12.20
July 29	-16.04	12.37
Aug 03	-17.27	12.61
Aug 08	-18.6	12.94
Aug 13	-20.04	13.36
Aug 18	-21.56	13.85
Aug 23	-23.15	14.43
Aug 28	-24.81	15.09
Sep 02	-26.53	15.82
Sep 07	-28.28	16.62
Sep 12	-30.07	17.48
Sep 17	-31.88	18.39
Sep 22	-33.7	19.34
Sep 27	-35.52	20.32
Oct 02	-37.34	21.32
Oct 07	-39.13	22.32
Oct 12	-40.9	23.30
Oct 17	-42.63	24.25
Oct 22	-44.32	25.15
Oct 27	-45.95	25.97
Nov 01	-47.51	26.71
Nov 06	-49	27.33
Nov 11	-50.4	27.81
Nov 16	-51.7	28.13
Nov 21	-52.9	28.28
Nov 26	-53.97	28.25
Dec 01	-54.9	28.02
Dec 06	-55.68	27.59
Dec 11	-56.31	26.97
Dec 16	-56.76	26.17
Dec 21	-57.02	25.23
Dec 26	-57.09	24.18
Dec 31	-56.96	23.06
