Jan 01	-50.57	310.39
Jan 06	-49.87	310.06
Jan 11	-49.03	309.92
Jan 16	-48.06	309.98
Jan 21	-46.97	310.23
Jan 26	-45.78	310.67
Jan 31	-44.5	311.27
Feb 05	-43.13	312.02
Feb 10	-41.7	312.90
Feb 15	-40.2	313.89
Feb 20	-38.64	314.96
Feb 25	-37.04	316.11
Mar 01	-35.41	317.30
Mar 06	-33.74	318.52
Mar 11	-32.05	319.76
Mar 16	-30.35	320.99
Mar 21	-28.64	322.20
Mar 26	-26.93	323.38
Mar 31	-25.24	324.51
Apr 05	-23.56	325.58
Apr 10	-21.91	326.59
Apr 15	-20.31	327.52
Apr 20	-18.75	328.37
Apr 25	-17.25	329.13
Apr 30	-15.82	329.79
May 05	-14.47	330.36
May 10	-13.22	330.83
May 15	-12.06	331.20
May 20	-11.02	331.48
May 25	-10.1	331.66
May 30	-9.31	331.75
Jun 04	-8.66	331.75
Jun 09	-8.16	331.68
Jun 14	-7.81	331.54
Jun 19	-7.62	331.34
Jun 24	-7.59	331.08
Jun 29	-7.73	330.79
July 04	-8.04	330.46
July 09	-8.51	330.11
July 14	-9.15	329.75
July 19	-9.94	329.39
July 24	-10.88	329.02
July 29	-11.97	328.67
Aug 03	-13.2	328.33
Aug 08	-14.55	328.02
Aug 13	-16.03	327.72
Aug 18	-17.61	327.44
Aug 23	-19.29	327.18
Aug 28	-21.05	326.94
Sep 02	-22.89	326.71
Sep 07	-24.78	326.49
Sep 12	-26.71	326.27
Sep 17	-28.68	326.05
Sep 22	-30.66	325.80
Sep 27	-32.63	325.53
Oct 02	-34.6	325.22
Oct 07	-36.53	324.87
Oct 12	-38.41	324.45
Oct 17	-40.23	323.95
Oct 22	-41.98	323.38
Oct 27	-43.62	322.72
Nov 01	-45.16	321.96
Nov 06	-46.56	321.11
Nov 11	-47.82	320.16
Nov 16	-48.92	319.13
Nov 21	-49.86	318.03
Nov 26	-50.61	316.89
Dec 01	-51.18	315.74
Dec 06	-51.55	314.61
Dec 11	-51.73	313.52
Dec 16	-51.71	312.53
Dec 21	-51.52	311.66
Dec 26	-51.14	310.95
Dec 31	-50.61	310.42
