Jan 01	-58.49	357.19
Jan 06	-57.99	356.21
Jan 11	-57.31	355.35
Jan 16	-56.44	354.64
Jan 21	-55.41	354.08
Jan 26	-54.23	353.68
Jan 31	-52.9	353.44
Feb 05	-51.46	353.36
Feb 10	-49.9	353.42
Feb 15	-48.25	353.61
Feb 20	-46.51	353.90
Feb 25	-44.71	354.27
Mar 01	-42.85	354.71
Mar 06	-40.94	355.20
Mar 11	-39.01	355.72
Mar 16	-37.05	356.26
Mar 21	-35.09	356.80
Mar 26	-33.13	357.32
Mar 31	-31.2	357.82
Apr 05	-29.29	358.28
Apr 10	-27.43	358.71
Apr 15	-25.62	359.09
Apr 20	-23.87	359.40
Apr 25	-22.21	359.66
Apr 30	-20.64	359.86
May 05	-19.16	0.00
May 10	-17.81	0.07
May 15	-16.57	0.09
May 20	-15.47	0.04
May 25	-14.51	359.94
May 30	-13.7	359.80
Jun 04	-13.05	359.61
Jun 09	-12.56	359.40
Jun 14	-12.24	359.16
Jun 19	-12.08	358.91
Jun 24	-12.1	358.65
Jun 29	-12.29	358.40
July 04	-12.64	358.17
July 09	-13.16	357.97
July 14	-13.84	357.80
July 19	-14.68	357.68
July 24	-15.66	357.60
July 29	-16.78	357.58
Aug 03	-18.03	357.62
Aug 08	-19.4	357.72
Aug 13	-20.87	357.89
Aug 18	-22.45	358.11
Aug 23	-24.11	358.40
Aug 28	-25.85	358.76
Sep 02	-27.65	359.17
Sep 07	-29.5	359.62
Sep 12	-31.39	0.13
Sep 17	-33.3	0.66
Sep 22	-35.24	1.22
Sep 27	-37.18	1.79
Oct 02	-39.11	2.37
Oct 07	-41.02	2.93
Oct 12	-42.9	3.46
Oct 17	-44.74	3.94
Oct 22	-46.52	4.36
Oct 27	-48.24	4.70
Nov 01	-49.88	4.93
Nov 06	-51.42	5.04
Nov 11	-52.85	5.02
Nov 16	-54.17	4.83
Nov 21	-55.35	4.49
Nov 26	-56.38	3.97
Dec 01	-57.25	3.30
Dec 06	-57.95	2.48
Dec 11	-58.46	1.54
Dec 16	-58.77	0.49
Dec 21	-58.89	359.40
Dec 26	-58.8	358.30
Dec 31	-58.51	357.24
