Jan 01	11.66	192.52
Jan 06	12.22	192.05
Jan 11	12.96	191.65
Jan 16	13.86	191.32
Jan 21	14.92	191.07
Jan 26	16.12	190.90
Jan 31	17.46	190.83
Feb 05	18.92	190.86
Feb 10	20.48	190.98
Feb 15	22.13	191.21
Feb 20	23.86	191.53
Feb 25	25.65	191.94
Mar 01	27.49	192.44
Mar 06	29.36	193.03
Mar 11	31.25	193.70
Mar 16	33.16	194.43
Mar 21	35.06	195.22
Mar 26	36.94	196.06
Mar 31	38.8	196.94
Apr 05	40.61	197.84
Apr 10	42.38	198.74
Apr 15	44.1	199.64
Apr 20	45.75	200.51
Apr 25	47.32	201.35
Apr 30	48.81	202.12
May 05	50.2	202.82
May 10	51.5	203.43
May 15	52.68	203.93
May 20	53.75	204.31
May 25	54.69	204.56
May 30	55.5	204.67
Jun 04	56.16	204.65
Jun 09	56.67	204.50
Jun 14	57.03	204.23
Jun 19	57.22	203.85
Jun 24	57.24	203.38
Jun 29	57.1	202.86
July 04	56.78	202.31
July 09	56.3	201.76
July 14	55.64	201.22
July 19	54.83	200.72
July 24	53.86	200.27
July 29	52.75	199.90
Aug 03	51.49	199.60
Aug 08	50.11	199.37
Aug 13	48.62	199.21
Aug 18	47.02	199.12
Aug 23	45.32	199.08
Aug 28	43.55	199.09
Sep 02	41.7	199.13
Sep 07	39.8	199.20
Sep 12	37.86	199.29
Sep 17	35.89	199.37
Sep 22	33.9	199.44
Sep 27	31.91	199.50
Oct 02	29.93	199.53
Oct 07	27.98	199.52
Oct 12	26.06	199.47
Oct 17	24.2	199.36
Oct 22	22.41	199.21
Oct 27	20.7	199.00
Nov 01	19.09	198.73
Nov 06	17.59	198.40
Nov 11	16.22	198.01
Nov 16	14.99	197.57
Nov 21	13.9	197.08
Nov 26	12.99	196.55
Dec 01	12.24	195.99
Dec 06	11.67	195.41
Dec 11	11.28	194.81
Dec 16	11.09	194.21
Dec 21	11.08	193.62
Dec 26	11.27	193.06
Dec 31	11.64	192.54
