Jan 01	-3.64	125.75
Jan 06	-3.46	125.05
Jan 11	-3.04	124.28
Jan 16	-2.37	123.47
Jan 21	-1.49	122.62
Jan 26	-0.59	121.75
Jan 31	0.3	120.86
Feb 05	1.31	119.99
Feb 10	2.51	119.11
Feb 15	3.86	118.25
Feb 20	5.36	117.41
Feb 25	6.96	116.58
Mar 01	8.65	115.76
Mar 06	10.41	114.97
Mar 11	12.22	114.19
Mar 16	14.07	113.41
Mar 21	15.93	112.64
Mar 26	17.78	111.87
Mar 31	19.62	111.09
Apr 05	21.42	110.30
Apr 10	23.16	109.50
Apr 15	24.84	108.69
Apr 20	26.44	107.85
Apr 25	27.93	107.00
Apr 30	29.32	106.14
May 05	30.59	105.28
May 10	31.72	104.41
May 15	32.72	103.56
May 20	33.57	102.73
May 25	34.26	101.94
May 30	34.81	101.21
Jun 04	35.21	100.55
Jun 09	35.45	99.98
Jun 14	35.55	99.52
Jun 19	35.5	99.17
Jun 24	35.32	98.96
Jun 29	35.01	98.88
July 04	34.59	98.96
July 09	34.05	99.19
July 14	33.41	99.57
July 19	32.68	100.10
July 24	31.86	100.77
July 29	30.97	101.58
Aug 03	30	102.52
Aug 08	28.97	103.58
Aug 13	27.88	104.74
Aug 18	26.73	105.99
Aug 23	25.53	107.32
Aug 28	24.29	108.71
Sep 02	23.01	110.15
Sep 07	21.68	111.62
Sep 12	20.33	113.10
Sep 17	18.93	114.59
Sep 22	17.52	116.06
Sep 27	16.08	117.49
Oct 02	14.63	118.89
Oct 07	13.17	120.22
Oct 12	11.71	121.49
Oct 17	10.25	122.67
Oct 22	8.81	123.75
Oct 27	7.39	124.73
Nov 01	6.02	125.59
Nov 06	4.7	126.33
Nov 11	3.45	126.94
Nov 16	2.29	127.41
Nov 21	1.25	127.74
Nov 26	0.34	127.94
Dec 01	-0.48	128.00
Dec 06	-1.3	127.93
Dec 11	-2.16	127.72
Dec 16	-2.87	127.40
Dec 21	-3.35	126.96
Dec 26	-3.6	126.42
Dec 31	-3.64	125.79
