Jan 01	-56.05	331.72
Jan 06	-55.4	331.10
Jan 11	-54.59	330.67
Jan 16	-53.63	330.44
Jan 21	-52.52	330.39
Jan 26	-51.3	330.52
Jan 31	-49.96	330.83
Feb 05	-48.52	331.29
Feb 10	-46.99	331.88
Feb 15	-45.39	332.59
Feb 20	-43.72	333.38
Feb 25	-42	334.25
Mar 01	-40.23	335.16
Mar 06	-38.42	336.11
Mar 11	-36.59	337.07
Mar 16	-34.75	338.02
Mar 21	-32.9	338.96
Mar 26	-31.05	339.87
Mar 31	-29.22	340.73
Apr 05	-27.41	341.54
Apr 10	-25.65	342.30
Apr 15	-23.93	342.98
Apr 20	-22.27	343.59
Apr 25	-20.68	344.11
Apr 30	-19.17	344.56
May 05	-17.76	344.92
May 10	-16.45	345.21
May 15	-15.25	345.40
May 20	-14.18	345.52
May 25	-13.25	345.56
May 30	-12.45	345.54
Jun 04	-11.81	345.45
Jun 09	-11.33	345.30
Jun 14	-11.01	345.11
Jun 19	-10.85	344.88
Jun 24	-10.86	344.62
Jun 29	-11.04	344.35
July 04	-11.39	344.06
July 09	-11.9	343.79
July 14	-12.58	343.52
July 19	-13.42	343.26
July 24	-14.4	343.04
July 29	-15.53	342.84
Aug 03	-16.8	342.69
Aug 08	-18.19	342.57
Aug 13	-19.69	342.50
Aug 18	-21.3	342.46
Aug 23	-23	342.46
Aug 28	-24.78	342.50
Sep 02	-26.62	342.58
Sep 07	-28.52	342.68
Sep 12	-30.47	342.79
Sep 17	-32.44	342.92
Sep 22	-34.43	343.05
Sep 27	-36.42	343.16
Oct 02	-38.39	343.26
Oct 07	-40.35	343.32
Oct 12	-42.26	343.32
Oct 17	-44.12	343.26
Oct 22	-45.91	343.11
Oct 27	-47.62	342.87
Nov 01	-49.23	342.51
Nov 06	-50.72	342.04
Nov 11	-52.08	341.44
Nov 16	-53.3	340.71
Nov 21	-54.36	339.85
Nov 26	-55.25	338.89
Dec 01	-55.96	337.84
Dec 06	-56.47	336.74
Dec 11	-56.78	335.61
Dec 16	-56.9	334.51
Dec 21	-56.82	333.47
Dec 26	-56.54	332.54
Dec 31	-56.08	331.75
