Jan 01	8.8	206.23
Jan 06	9.42	205.85
Jan 11	10.21	205.57
Jan 16	11.14	205.38
Jan 21	12.23	205.29
Jan 26	13.44	205.32
Jan 31	14.77	205.46
Feb 05	16.21	205.71
Feb 10	17.73	206.08
Feb 15	19.33	206.56
Feb 20	21	207.16
Feb 25	22.71	207.86
Mar 01	24.45	208.66
Mar 06	26.22	209.55
Mar 11	28	210.53
Mar 16	29.77	211.58
Mar 21	31.54	212.69
Mar 26	33.28	213.86
Mar 31	35	215.06
Apr 05	36.67	216.28
Apr 10	38.3	217.51
Apr 15	39.87	218.73
Apr 20	41.38	219.92
Apr 25	42.82	221.06
Apr 30	44.19	222.13
May 05	45.47	223.13
May 10	46.67	224.03
May 15	47.77	224.81
May 20	48.77	225.46
May 25	49.67	225.96
May 30	50.44	226.31
Jun 04	51.09	226.51
Jun 09	51.61	226.54
Jun 14	51.98	226.43
Jun 19	52.22	226.16
Jun 24	52.29	225.77
Jun 29	52.21	225.27
July 04	51.96	224.68
July 09	51.55	224.03
July 14	50.98	223.34
July 19	50.24	222.63
July 24	49.35	221.92
July 29	48.3	221.24
Aug 03	47.11	220.59
Aug 08	45.79	219.99
Aug 13	44.34	219.44
Aug 18	42.78	218.94
Aug 23	41.12	218.48
Aug 28	39.37	218.07
Sep 02	37.55	217.71
Sep 07	35.67	217.37
Sep 12	33.74	217.06
Sep 17	31.78	216.75
Sep 22	29.81	216.46
Sep 27	27.84	216.15
Oct 02	25.88	215.84
Oct 07	23.95	215.51
Oct 12	22.06	215.16
Oct 17	20.23	214.76
Oct 22	18.48	214.34
Oct 27	16.82	213.88
Nov 01	15.27	213.38
Nov 06	13.83	212.84
Nov 11	12.53	212.26
Nov 16	11.37	211.65
Nov 21	10.37	211.02
Nov 26	9.54	210.37
Dec 01	8.88	209.71
Dec 06	8.4	209.06
Dec 11	8.11	208.41
Dec 16	8	207.80
Dec 21	8.08	207.22
Dec 26	8.34	206.70
Dec 31	8.78	206.25
