Jan 01	4.19	219.28
Jan 06	4.84	219.00
Jan 11	5.64	218.82
Jan 16	6.59	218.76
Jan 21	7.66	218.82
Jan 26	8.86	219.00
Jan 31	10.16	219.32
Feb 05	11.54	219.76
Feb 10	13	220.32
Feb 15	14.53	221.01
Feb 20	16.1	221.81
Feb 25	17.71	222.72
Mar 01	19.34	223.73
Mar 06	20.99	224.83
Mar 11	22.64	226.01
Mar 16	24.27	227.26
Mar 21	25.9	228.56
Mar 26	27.5	229.91
Mar 31	29.07	231.28
Apr 05	30.6	232.66
Apr 10	32.08	234.04
Apr 15	33.52	235.40
Apr 20	34.9	236.71
Apr 25	36.22	237.97
Apr 30	37.48	239.15
May 05	38.66	240.25
May 10	39.77	241.24
May 15	40.8	242.11
May 20	41.74	242.84
May 25	42.58	243.43
May 30	43.32	243.87
Jun 04	43.95	244.15
Jun 09	44.45	244.28
Jun 14	44.84	244.24
Jun 19	45.09	244.06
Jun 24	45.19	243.73
Jun 29	45.15	243.28
July 04	44.96	242.73
July 09	44.6	242.09
July 14	44.09	241.38
July 19	43.42	240.62
July 24	42.6	239.83
July 29	41.62	239.04
Aug 03	40.5	238.26
Aug 08	39.24	237.49
Aug 13	37.86	236.74
Aug 18	36.36	236.03
Aug 23	34.76	235.35
Aug 28	33.06	234.71
Sep 02	31.29	234.09
Sep 07	29.46	233.51
Sep 12	27.58	232.94
Sep 17	25.67	232.39
Sep 22	23.75	231.84
Sep 27	21.82	231.30
Oct 02	19.91	230.75
Oct 07	18.03	230.19
Oct 12	16.2	229.62
Oct 17	14.43	229.02
Oct 22	12.75	228.39
Oct 27	11.16	227.75
Nov 01	9.68	227.07
Nov 06	8.32	226.38
Nov 11	7.11	225.66
Nov 16	6.04	224.92
Nov 21	5.14	224.18
Nov 26	4.4	223.44
Dec 01	3.84	222.71
Dec 06	3.46	222.01
Dec 11	3.25	221.34
Dec 16	3.23	220.72
Dec 21	3.37	220.17
Dec 26	3.68	219.69
Dec 31	4.16	219.30
