Jan 01	-34.87	279.05
Jan 06	-34.14	278.93
Jan 11	-33.3	278.99
Jan 16	-32.35	279.23
Jan 21	-31.31	279.63
Jan 26	-30.18	280.20
Jan 31	-28.98	280.92
Feb 05	-27.73	281.78
Feb 10	-26.42	282.76
Feb 15	-25.08	283.86
Feb 20	-23.69	285.06
Feb 25	-22.28	286.33
Mar 01	-20.84	287.66
Mar 06	-19.39	289.04
Mar 11	-17.93	290.45
Mar 16	-16.47	291.87
Mar 21	-15	293.29
Mar 26	-13.53	294.70
Mar 31	-12.08	296.07
Apr 05	-10.65	297.40
Apr 10	-9.24	298.67
Apr 15	-7.85	299.88
Apr 20	-6.49	301.00
Apr 25	-5.14	302.04
Apr 30	-3.74	302.98
May 05	-2.2	303.81
May 10	-0.85	304.54
May 15	0.11	305.15
May 20	0.94	305.65
May 25	1.71	306.03
May 30	2.41	306.30
Jun 04	3.01	306.46
Jun 09	3.5	306.51
Jun 14	3.85	306.45
Jun 19	4.08	306.30
Jun 24	4.16	306.06
Jun 29	4.09	305.74
July 04	3.88	305.36
July 09	3.51	304.92
July 14	3	304.43
July 19	2.34	303.90
July 24	1.56	303.35
July 29	0.68	302.77
Aug 03	-0.29	302.19
Aug 08	-1.61	301.60
Aug 13	-3.41	301.00
Aug 18	-5.1	300.40
Aug 23	-6.73	299.80
Aug 28	-8.41	299.21
Sep 02	-10.16	298.61
Sep 07	-11.95	298.00
Sep 12	-13.8	297.38
Sep 17	-15.67	296.74
Sep 22	-17.55	296.09
Sep 27	-19.43	295.40
Oct 02	-21.29	294.68
Oct 07	-23.11	293.92
Oct 12	-24.88	293.12
Oct 17	-26.57	292.26
Oct 22	-28.17	291.35
Oct 27	-29.67	290.40
Nov 01	-31.05	289.39
Nov 06	-32.29	288.35
Nov 11	-33.38	287.27
Nov 16	-34.31	286.18
Nov 21	-35.08	285.09
Nov 26	-35.66	284.02
Dec 01	-36.07	283.00
Dec 06	-36.3	282.04
Dec 11	-36.34	281.18
Dec 16	-36.22	280.43
Dec 21	-35.93	279.82
Dec 26	-35.49	279.36
Dec 31	-34.9	279.06
